ts,frame_id,pred_class,pred_conf,distance_m,proposed_action,final_action,reason,safety_json,human_label
0.0024700164794921875,0,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
3.9237349033355713,47,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.007377624511719,48,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.090703248977661,49,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.174290657043457,50,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.258006572723389,51,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.3406081199646,52,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.4245522022247314,53,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.508075475692749,54,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.591618299484253,55,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.67484974861145,56,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.758478879928589,57,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.842353820800781,58,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
4.925511598587036,59,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.008940696716309,60,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.092068910598755,61,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.175933122634888,62,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.259110927581787,63,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.3432512283325195,64,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.426355838775635,65,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.509822368621826,66,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.592820405960083,67,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.676551342010498,68,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.761474847793579,69,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.843743324279785,70,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
5.926923036575317,71,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
6.010190963745117,72,demo,0.9,,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
6.095531702041626,73,demo,0.9,0.435,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
6.179577112197876,74,demo,0.9,0.43825,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
6.26235556602478,75,demo,0.9,0.43825,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
6.346558094024658,76,demo,0.9,0.438,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
6.429798364639282,77,demo,0.9,0.437,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
6.513684272766113,78,demo,0.9,0.435,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
6.598119020462036,79,demo,0.9,0.43925,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
6.680813550949097,80,demo,0.9,0.436,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
6.764729022979736,81,demo,0.9,0.43825,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
6.846603631973267,82,demo,0.9,0.43825,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
6.931142330169678,83,demo,0.9,0.436,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.013763189315796,84,demo,0.9,0.43825,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.0980024337768555,85,demo,0.9,0.43775,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.1819071769714355,86,demo,0.9,0.438,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.264706134796143,87,demo,0.9,0.4355,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.348716735839844,88,demo,0.9,0.4355,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.430914640426636,89,demo,0.9,0.437,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.515740156173706,90,demo,0.9,0.4375,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.599083423614502,91,demo,0.9,0.43575,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.682836532592773,92,demo,0.9,0.43375,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.764960527420044,93,demo,0.9,0.4375,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.848954200744629,94,demo,0.9,0.4375,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
7.931930065155029,95,demo,0.9,0.435,SCENARIO_SCOOP,SCENARIO_SCOOP,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.015747547149658,96,demo,0.9,0.436,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.099839925765991,97,demo,0.9,0.4365,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.183147668838501,98,demo,0.9,0.43775,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.26593017578125,99,demo,0.9,0.43475,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.349873065948486,100,demo,0.9,0.43475,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.433832168579102,101,demo,0.9,0.43425,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.516623258590698,102,demo,0.9,0.43625,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.60082721710205,103,demo,0.9,0.438,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.684393644332886,104,demo,0.9,0.43825,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.767740249633789,105,demo,0.9,0.4355,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.85093879699707,106,demo,0.9,0.4355,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
8.934443235397339,107,demo,0.9,0.438,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.01808214187622,108,demo,0.9,0.43525,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.10195541381836,109,demo,0.9,0.43525,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.183578729629517,110,demo,0.9,0.43775,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.268507480621338,111,demo,0.9,0.43525,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.352216243743896,112,demo,0.9,0.43525,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.435397148132324,113,demo,0.9,0.4345,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.518852233886719,114,demo,0.9,0.43825,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.602256298065186,115,demo,0.9,0.43475,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.684563636779785,116,demo,0.9,0.4375,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.769418001174927,117,demo,0.9,0.4365,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.852445602416992,118,demo,0.9,0.4365,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
9.935982465744019,119,demo,0.9,0.435,SCENARIO_DEPOSIT,SCENARIO_DEPOSIT,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
10.019648790359497,120,demo,0.9,0.43925,SCENARIO_HOME,SCENARIO_HOME,Ghost muted safety | FAILSAFE(CAM): camera compromised → continue with 1 cam + LiDAR. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
10.103362560272217,121,demo,0.9,0.437,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
10.186371564865112,122,demo,0.9,0.434,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
10.269400119781494,123,demo,0.9,0.43775,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
10.353447914123535,124,demo,0.9,0.43775,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
10.437127351760864,125,demo,0.9,0.4365,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
